saddr,saddr-raw,daddr,daddr-raw,ipid,ttl,classification,success,sport,dport,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,udp_pkt_size,data,repeat,cooldown,timestamp-str,timestamp-ts,timestamp-us
31.184.103.255,4284987423,172.20.88.54,911742124,63813,244,udp,1,161,40320,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c502660000000010030000119020106020403026e080400040004003031040c5026600000000100300001190400a81f020237f002010002010030133011060a2b060106030f010104004103015dc3,0,0,2025-06-02T11:18:38.652+0200,1748855918,652329
85.146.223.43,736072277,172.20.88.54,911742124,6761,242,udp,1,161,42429,,,,,110,3064020103300e02024a6902022ee0040100020103042a3028040b800007db031c3d2fca9783020108020402e720fd0400040c0000000000000000000000000400302304000400a81d02010002010002010030123010060a2b060106030f01010400410216cb,0,0,2025-06-02T11:18:38.652+0200,1748855918,652914
83.85.105.7,124343635,172.20.88.54,911742124,60655,51,udp,1,161,46036,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f05705a9e3a80fd330201010203337c4e0400040004003030040c80000b2f05705a9e3a80fd330400a81e020237f002010002010030123010060a2b060106030f0101040041020258,0,0,2025-06-02T11:18:38.653+0200,1748855918,653134
85.146.237.202,3404567125,172.20.88.54,911742124,844,242,udp,1,161,45942,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c80000009030044b6bed8c4000201100203221c650400040004003030040c80000009030044b6bed8c4000400a81e020237f002010002010030123010060a2b060106030f01010400410200a5,0,0,2025-06-02T11:18:38.653+0200,1748855918,653334
80.113.10.47,789213520,172.20.88.54,911742124,29606,242,udp,1,161,54022,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903003037a6b098030201030204094643de0400040004003030040c8000000903003037a6b098030400a81e020237f002010002010030123010060a2b060106030f0101040041022dee,0,0,2025-06-02T11:18:38.653+0200,1748855918,653450
83.98.232.217,3655885395,172.20.88.54,911742124,49217,245,udp,1,161,59222,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300b0c53ce4ad80020122020401eef0920400040004003031040c800000090300b0c53ce4ad800400a81f020237f002010002010030133011060a2b060106030f01010400410315984c,0,0,2025-06-02T11:18:38.653+0200,1748855918,653580
37.153.192.223,3753941285,172.20.88.54,911742124,4843,244,udp,1,161,38954,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300a0b439b7e89102010702040321833d0400040004003031040c800000090300a0b439b7e8910400a81f020237f002010002010030133011060a2b060106030f0101040041030126fd,0,0,2025-06-02T11:18:38.653+0200,1748855918,653699
82.75.79.243,4082060114,172.20.88.54,911742124,22192,51,udp,1,161,60216,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f05b0c28777d6073302010102033904540400040004003030040c80000b2f05b0c28777d607330400a81e020237f002010002010030123010060a2b060106030f0101040041020381,0,0,2025-06-02T11:18:38.653+0200,1748855918,653882
46.21.167.121,2040993070,172.20.88.54,911742124,15236,54,udp,1,161,51687,,,,,97,3057020103300f02024a69020300ffe304010002010304153013040580003a8c04020100020100040004000400302a040580003a8c040400a81f020237f002010002010030133011060a2b060106030f01010400410300c65b,0,0,2025-06-02T11:18:38.654+0200,1748855918,654684
5.104.143.193,3247400965,172.20.88.54,911742124,58134,53,udp,1,161,39446,,,,,96,3056020103300f02024a69020300ffe304010002010304153013040580003a8c040201000201000400040004003029040580003a8c040400a81e020237f002010002010030123010060a2b060106030f010104004102269b,0,0,2025-06-02T11:18:38.654+0200,1748855918,654976
46.144.68.208,3494154286,172.20.88.54,911742124,29393,244,udp,1,161,59005,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300b4de31a8e43c02010102040124a2550400040004003030040c800000090300b4de31a8e43c0400a81e020237f002010002010030123010060a2b060106030f0101040041021419,0,0,2025-06-02T11:18:38.655+0200,1748855918,655131
62.12.5.176,2953120830,172.20.88.54,911742124,56100,244,udp,1,161,47967,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903005cb12e79a300020105020403fc86f10400040004003030040c8000000903005cb12e79a3000400a81e020237f002010002010030123010060a2b060106030f0101040041022e51,0,0,2025-06-02T11:18:41.126+0200,1748855921,126402
83.86.44.8,137123411,172.20.88.54,911742124,31167,51,udp,1,161,59372,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f05d0b2c42345193302010102031640e90400040004003030040c80000b2f05d0b2c4234519330400a81e020237f002010002010030123010060a2b060106030f01010400410201cb,0,0,2025-06-02T11:18:41.127+0200,1748855921,127318
46.144.58.39,658149422,172.20.88.54,911742124,46854,244,udp,1,161,60176,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000f28bbc8e44020101020405cde5c20400040004003030040c80000009030000f28bbc8e440400a81e020237f002010002010030123010060a2b060106030f0101040041023272,0,0,2025-06-02T11:18:41.138+0200,1748855921,138635
31.3.9.41,688456479,172.20.88.54,911742124,47874,243,udp,1,161,48362,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030058ac7826908002010b020405f0ab5e0400040004003031040c80000009030058ac782690800400a81f020237f002010002010030133011060a2b060106030f010104004103346602,0,0,2025-06-02T11:18:41.139+0200,1748855921,139079
84.106.190.255,4290669140,172.20.88.54,911742124,28112,242,udp,1,161,43925,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300d4ad710c780002010c020401ba2b630400040004003031040c800000090300d4ad710c78000400a81f020237f002010002010030133011060a2b060106030f01010400410305aa56,0,0,2025-06-02T11:18:41.139+0200,1748855921,139380
31.160.166.57,967221279,172.20.88.54,911742124,55204,244,udp,1,161,55399,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000f28bb500360201020204064c9dc00400040004003030040c80000009030000f28bb500360400a81e020237f002010002010030123010060a2b060106030f010104004102687e,0,0,2025-06-02T11:18:41.139+0200,1748855921,139577
83.83.14.143,2400080723,172.20.88.54,911742124,32652,50,udp,1,161,49997,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c8000124c05083e8e972b0c3302016302033754c90400040004003030040c8000124c05083e8e972b0c330400a81e020237f002010002010030123010060a2b060106030f01010400410207f0,0,0,2025-06-02T11:18:41.140+0200,1748855921,140015
46.226.59.147,2470175278,172.20.88.54,911742124,33091,242,udp,1,161,38780,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903005cfc662e46b60201030204060879e10400040004003030040c8000000903005cfc662e46b60400a81e020237f002010002010030123010060a2b060106030f010104004102289e,0,0,2025-06-02T11:18:41.140+0200,1748855921,140325
85.146.241.65,1106350677,172.20.88.54,911742124,21644,52,udp,1,161,37120,,,,,95,3055020103300e02024a6902022000040100020103041b3019040b800033870370fc8c16140c020100020100040004000400302304000400a81d020237f00201000201003011300f060a2b060106030f01010400410143,0,0,2025-06-02T11:18:41.140+0200,1748855921,140536
45.149.52.50,842306861,172.20.88.54,911742124,12903,247,udp,1,161,49608,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c0000000903000024986fd0c80201070204042a8e460400040004003031040c0000000903000024986fd0c80400a81f020237f002010002010030133011060a2b060106030f010104004103092548,0,0,2025-06-02T11:18:41.140+0200,1748855921,140912
31.171.205.62,1053666079,172.20.88.54,911742124,52409,55,udp,1,161,43348,,,,,109,3063020103300f02024a69020300ffe3040100020103041b3019040b80000009032c3311a412f00201000201000400040004003030040b80000009032c3311a412f00400a81f020237f002010002010030133011060a2b060106030f01010400410309a9b7,0,0,2025-06-02T11:18:41.141+0200,1748855921,141238
83.167.202.128,2160764755,172.20.88.54,911742124,39234,241,udp,1,161,37118,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300683b78338c0002011402040399aa3b0400040004003030040c800000090300683b78338c000400a81e020237f002010002010030123010060a2b060106030f010104004102297c,0,0,2025-06-02T11:18:41.141+0200,1748855921,141745
83.85.45.231,3878507859,172.20.88.54,911742124,62124,51,udp,1,161,46770,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c8000124c0570778160613d3302011302033cb7550400040004003030040c8000124c0570778160613d330400a81e020237f002010002010030123010060a2b060106030f01010400410203aa,0,0,2025-06-02T11:18:41.143+0200,1748855921,143771
84.26.29.16,270342740,172.20.88.54,911742124,24936,50,udp,1,161,48314,,,,,110,3064020103300e02024a6902020578040100020103041e301c040c80000b2f0508952a803ea333020101020302faf8040004000400302f040c80000b2f0508952a803ea3330400a81d020237f00201000201003011300f060a2b060106030f0101040041010e,0,0,2025-06-02T11:18:41.146+0200,1748855921,146296
84.29.171.1,27991380,172.20.88.54,911742124,17598,242,udp,1,161,42698,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903004006d5d3f000020115020401b0f5cb0400040004003031040c8000000903004006d5d3f0000400a81f020237f002010002010030133011060a2b060106030f01010400410301b891,0,0,2025-06-02T11:18:41.146+0200,1748855921,146449
83.82.35.174,2921550419,172.20.88.54,911742124,64073,51,udp,1,161,42341,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f05fc528dc02f443302010102030343540400040004003030040c80000b2f05fc528dc02f44330400a81e020237f002010002010030123010060a2b060106030f0101040041020156,0,0,2025-06-02T11:18:41.146+0200,1748855921,146724
82.101.251.255,4294665554,172.20.88.54,911742124,40274,242,udp,1,161,34321,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300285261fac00002011402040095f88f0400040004003031040c800000090300285261fac0000400a81f020237f002010002010030133011060a2b060106030f010104004103028277,0,0,2025-06-02T11:18:41.146+0200,1748855921,146951
45.91.69.9,155540269,172.20.88.54,911742124,49281,247,udp,1,161,58920,,,,,114,3068020103300e02024a69020205dc040100020103041f301d040c800000090300c067af3fb5740201080204056c4a7e0400040004003032040c800000090300c067af3fb5740400a820020237f002010002010030143012060a2b060106030f01010400410400fee0e1,0,0,2025-06-02T11:18:41.147+0200,1748855921,147511
84.24.154.16,278534228,172.20.88.54,911742124,28544,50,udp,1,161,32854,,,,,115,3069020103300f02024a69020300ffe30401000201030420301e040d80001f8880caf49a35d71fac62020119020400e956da0400040004003031040d80001f8880caf49a35d71fac620400a81e020237f002010002010030123010060a2b060106030f0101040041020467,0,0,2025-06-02T11:18:41.147+0200,1748855921,147780
31.3.13.180,3020751647,172.20.88.54,911742124,55764,241,udp,1,161,42948,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300500f8054d50002010b020405f09d570400040004003031040c800000090300500f8054d5000400a81f020237f002010002010030133011060a2b060106030f0101040041030298d5,0,0,2025-06-02T11:18:41.148+0200,1748855921,148571
85.146.211.158,2664665685,172.20.88.54,911742124,15019,243,udp,1,161,37917,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903004ce17598610002010c020403e012fb0400040004003030040c8000000903004ce1759861000400a81e020237f002010002010030123010060a2b060106030f0101040041020dbc,0,0,2025-06-02T11:18:41.149+0200,1748855921,149200
80.113.248.70,1190687056,172.20.88.54,911742124,28616,243,udp,1,161,53645,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300148473ecf800020106020400a4cfaa0400040004003030040c800000090300148473ecf8000400a81e020237f002010002010030123010060a2b060106030f0101040041020360,0,0,2025-06-02T11:18:41.149+0200,1748855921,149519
82.74.79.254,4266609234,172.20.88.54,911742124,23946,50,udp,1,161,49438,,,,,110,3064020103300e02024a6902020578040100020103041e301c040c80000b2f05d0b2c42758113302010102031b6b1d040004000400302f040c80000b2f05d0b2c4275811330400a81d020237f00201000201003011300f060a2b060106030f0101040041017f,0,0,2025-06-02T11:18:41.149+0200,1748855921,149725
83.174.130.214,3598888531,172.20.88.54,911742124,5318,244,udp,1,161,37811,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c0000000903005c3e06c2ab200201030204020cb1740400040004003031040c0000000903005c3e06c2ab200400a81f020237f002010002010030133011060a2b060106030f0101040041030f80a2,0,0,2025-06-02T11:18:41.150+0200,1748855921,150093
84.29.148.208,3499367764,172.20.88.54,911742124,36336,50,udp,1,161,45045,,,,,113,3067020103300e02024a69020205780401000201030420301e040c8000124c0538b1db3dedad33020300af6f0203254b360400040004003030040c8000124c0538b1db3dedad330400a81e020237f002010002010030123010060a2b060106030f010104004102022a,0,0,2025-06-02T11:18:41.150+0200,1748855921,150358
46.144.234.224,3773468718,172.20.88.54,911742124,26523,245,udp,1,161,56094,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300a0e0af67edcc02010202036c2fa10400040004003030040c800000090300a0e0af67edcc0400a81e020237f002010002010030123010060a2b060106030f01010400410206e6,0,0,2025-06-02T11:18:41.151+0200,1748855921,151835
46.144.220.24,417108014,172.20.88.54,911742124,4113,245,udp,1,161,34237,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030070db9883dfa40201030204026a092f0400040004003030040c80000009030070db9883dfa40400a81e020237f002010002010030123010060a2b060106030f01010400410221cc,0,0,2025-06-02T11:18:41.151+0200,1748855921,151956
46.19.36.211,3542356782,172.20.88.54,911742124,25023,54,udp,1,161,34692,,,,,121,306f020103300f02024a69020300ffe304010002010304233021041180001f8880fe45ab2f3f325d6400000000020149020308fe6e0400040004003034041180001f8880fe45ab2f3f325d64000000000400a81d020237f00201000201003011300f060a2b060106030f01010400410132,0,0,2025-06-02T11:18:41.152+0200,1748855921,152615
80.113.157.62,1050505552,172.20.88.54,911742124,1212,241,udp,1,161,41694,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903003c510ef27a0002010e020404c7d5c00400040004003031040c8000000903003c510ef27a000400a81f020237f002010002010030133011060a2b060106030f01010400410300890b,0,0,2025-06-02T11:18:41.152+0200,1748855921,152909
46.145.27.177,2971373870,172.20.88.54,911742124,36427,244,udp,1,161,49254,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000351ab562dc0201020204013c4a590400040004003030040c80000009030000351ab562dc0400a81e020237f002010002010030123010060a2b060106030f01010400410212e1,0,0,2025-06-02T11:18:41.154+0200,1748855921,154079
83.167.214.17,299280211,172.20.88.54,911742124,23947,243,udp,1,161,54599,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300d0e0427dae00020106020403d2e3f50400040004003030040c800000090300d0e0427dae000400a81e020237f002010002010030123010060a2b060106030f0101040041020ece,0,0,2025-06-02T11:18:41.154+0200,1748855921,154245
46.182.217.156,2631513646,172.20.88.54,911742124,28775,53,udp,1,161,42955,,,,,123,3071020103300f02024a69020300ffe304010002010304243022041180001f8880052dd17a8363045f00000000020119020401debc9f0400040004003035041180001f8880052dd17a8363045f000000000400a81e020237f002010002010030123010060a2b060106030f0101040041021211,0,0,2025-06-02T11:18:41.154+0200,1748855921,154599
80.65.96.203,3412083024,172.20.88.54,911742124,53492,243,udp,1,161,34536,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300c47d4fe8a5f002010102040ff5d2cf0400040004003030040c800000090300c47d4fe8a5f00400a81e020237f002010002010030123010060a2b060106030f01010400410213d2,0,0,2025-06-02T11:18:41.154+0200,1748855921,154735
85.17.232.75,1273499989,172.20.88.54,911742124,61498,53,udp,1,161,40943,,,,,124,3072020103300f02024a69020300ffe304010002010304243022041180001f888045b8a840fdf61a5b000000000201130204095ff4950400040004003036041180001f888045b8a840fdf61a5b000000000400a81f020237f002010002010030133011060a2b060106030f0101040041034d4828,0,0,2025-06-02T11:18:41.155+0200,1748855921,155585
85.145.91.1,22778197,172.20.88.54,911742124,31298,245,udp,1,161,53538,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c5026600000000100300010040201040204010050c30400040004003031040c5026600000000100300010040400a81f020237f002010002010030133011060a2b060106030f010104004103013758,0,0,2025-06-02T11:18:41.155+0200,1748855921,155882
82.201.92.128,2153564498,172.20.88.54,911742124,59778,243,udp,1,161,36442,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300008e73df0e0002010c020402e403ee0400040004003031040c800000090300008e73df0e000400a81f020237f002010002010030133011060a2b060106030f01010400410308b83c,0,0,2025-06-02T11:18:41.157+0200,1748855921,157414
45.88.57.0,3758125,172.20.88.54,911742124,64854,247,udp,1,161,52264,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903000078883dcf00020135020400b578f20400040004003030040c8000000903000078883dcf000400a81e020237f002010002010030123010060a2b060106030f01010400410213fa,0,0,2025-06-02T11:18:41.157+0200,1748855921,157832
45.83.175.1,28267309,172.20.88.54,911742124,18897,241,udp,1,161,58897,,,,,114,3068020103300e02024a69020205dc040100020103041f301d040c800000090300c47ee0f65000020102020400c1b1f70400040004003032040c800000090300c47ee0f650000400a820020237f002010002010030143012060a2b060106030f010104004104014ee88a,0,0,2025-06-02T11:18:41.158+0200,1748855921,158555
84.31.34.121,2032279380,172.20.88.54,911742124,2189,50,udp,1,161,42443,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f058029947062fc33020101020323c2440400040004003030040c80000b2f058029947062fc330400a81e020237f002010002010030123010060a2b060106030f0101040041020ae5,0,0,2025-06-02T11:18:41.158+0200,1748855921,158672
80.113.97.145,2439082320,172.20.88.54,911742124,45150,241,udp,1,161,46596,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903007cad4f9b708002011c020404b5572e0400040004003030040c8000000903007cad4f9b70800400a81e020237f002010002010030123010060a2b060106030f0101040041023494,0,0,2025-06-02T11:18:41.159+0200,1748855921,159776
